label	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
7	0.183673469	0	0.06122449	0.020408163	0.183673469	0.020408163	0	0	0	0	0.040816327	0	0.020408163	0.020408163	0.020408163	0.081632653	0	0.040816327	0	0	0.102040816	0.020408163	0	0.081632653	0.102040816
7	0.367346939	0	0.020408163	0.06122449	0.142857143	0.040816327	0	0	0	0	0.020408163	0	0	0	0	0.040816327	0.020408163	0	0.020408163	0.020408163	0.12244898	0.020408163	0	0.020408163	0.081632653
7	0.040816327	0.020408163	0.102040816	0.102040816	0.040816327	0.020408163	0	0.040816327	0	0.040816327	0.06122449	0.020408163	0.081632653	0.040816327	0.040816327	0.102040816	0.020408163	0	0.020408163	0.040816327	0.06122449	0.06122449	0.020408163	0.020408163	0
7	0.12244898	0.020408163	0.040816327	0.12244898	0.06122449	0.020408163	0	0	0	0.06122449	0.040816327	0	0	0.040816327	0.040816327	0.102040816	0	0.040816327	0	0.040816327	0.06122449	0.081632653	0.040816327	0.020408163	0.040816327
7	0.12244898	0.020408163	0.081632653	0.040816327	0.102040816	0	0	0	0.020408163	0.081632653	0	0.020408163	0	0.020408163	0.06122449	0.06122449	0.020408163	0	0	0.020408163	0.163265306	0.040816327	0.020408163	0.040816327	0.06122449
7	0.244897959	0	0.040816327	0.12244898	0.12244898	0	0	0	0	0.040816327	0.06122449	0	0	0	0	0.081632653	0.020408163	0.020408163	0.020408163	0.020408163	0.12244898	0.020408163	0	0.020408163	0.040816327
7	0.142857143	0.020408163	0	0.020408163	0.163265306	0.020408163	0	0	0.020408163	0.020408163	0.020408163	0	0.020408163	0.020408163	0	0.040816327	0	0.020408163	0.040816327	0.040816327	0.102040816	0.040816327	0.040816327	0.040816327	0.163265306
7	0.12244898	0.020408163	0	0.040816327	0.183673469	0	0	0.040816327	0	0.020408163	0.06122449	0.020408163	0	0	0	0.040816327	0	0	0	0.06122449	0.12244898	0.040816327	0.040816327	0.06122449	0.12244898
7	0.244897959	0.020408163	0.081632653	0.020408163	0.142857143	0.040816327	0	0	0	0.020408163	0.081632653	0	0.020408163	0	0.020408163	0.040816327	0	0	0	0.020408163	0.081632653	0.040816327	0.040816327	0.040816327	0.040816327
7	0.183673469	0.020408163	0.06122449	0.081632653	0.06122449	0	0	0.040816327	0	0	0.06122449	0	0	0.040816327	0.06122449	0.081632653	0	0.040816327	0.020408163	0.040816327	0.06122449	0.020408163	0.040816327	0.040816327	0.040816327
7	0.081632653	0.020408163	0.06122449	0.040816327	0.142857143	0.020408163	0	0	0.020408163	0	0.040816327	0.020408163	0.020408163	0.020408163	0.040816327	0.102040816	0	0.020408163	0.040816327	0.040816327	0.102040816	0	0.040816327	0.081632653	0.040816327
7	0.102040816	0.020408163	0.020408163	0.040816327	0.081632653	0.040816327	0.020408163	0	0.040816327	0.020408163	0	0	0.020408163	0.040816327	0.020408163	0.06122449	0	0.040816327	0.06122449	0.06122449	0.040816327	0.081632653	0	0.06122449	0.12244898
7	0.081632653	0	0.081632653	0.102040816	0.142857143	0.020408163	0	0	0.020408163	0.040816327	0.102040816	0.020408163	0	0	0	0.142857143	0.020408163	0.020408163	0.020408163	0	0.06122449	0.040816327	0.020408163	0.06122449	0
7	0.163265306	0.020408163	0.040816327	0	0.081632653	0	0.020408163	0	0	0.040816327	0.040816327	0	0.06122449	0	0.081632653	0.020408163	0	0	0	0.020408163	0.081632653	0.020408163	0.081632653	0.040816327	0.183673469
7	0.204081633	0.040816327	0.081632653	0.020408163	0.12244898	0.040816327	0	0	0.020408163	0	0.040816327	0	0	0	0.040816327	0.06122449	0.020408163	0	0.020408163	0	0.12244898	0	0	0.040816327	0.12244898
7	0.102040816	0	0.102040816	0.040816327	0.142857143	0.020408163	0.020408163	0	0.020408163	0.020408163	0.102040816	0.020408163	0	0.020408163	0	0.040816327	0	0.020408163	0.020408163	0.040816327	0.12244898	0.040816327	0.020408163	0.020408163	0.06122449
7	0.326530612	0.06122449	0	0.020408163	0.142857143	0.081632653	0	0	0	0.020408163	0	0.020408163	0	0	0	0.040816327	0	0	0.020408163	0	0.081632653	0.020408163	0.020408163	0.020408163	0.12244898
7	0.081632653	0.06122449	0	0.020408163	0.142857143	0.020408163	0	0.020408163	0	0.081632653	0	0.020408163	0	0.020408163	0.040816327	0.020408163	0	0	0.020408163	0.040816327	0.163265306	0.06122449	0.06122449	0.020408163	0.102040816
7	0.142857143	0	0.12244898	0.06122449	0.142857143	0.020408163	0	0	0	0.020408163	0.081632653	0.020408163	0	0.020408163	0.020408163	0.081632653	0	0	0.020408163	0.020408163	0.142857143	0.020408163	0.020408163	0.020408163	0.020408163
7	0.204081633	0.020408163	0.020408163	0.040816327	0.183673469	0.020408163	0	0	0	0.020408163	0.020408163	0	0	0.020408163	0	0.06122449	0.020408163	0	0.020408163	0.040816327	0.142857143	0	0.020408163	0.06122449	0.081632653
7	0.204081633	0.040816327	0.040816327	0	0.102040816	0.020408163	0	0.020408163	0.020408163	0.040816327	0	0.020408163	0	0.020408163	0.040816327	0.040816327	0	0	0.020408163	0.040816327	0.12244898	0.040816327	0.020408163	0.040816327	0.102040816
7	0.306122449	0.040816327	0.020408163	0.12244898	0.12244898	0.020408163	0	0.020408163	0	0	0.06122449	0	0	0	0	0.06122449	0	0.020408163	0.020408163	0.040816327	0.142857143	0	0	0	0
7	0.06122449	0.020408163	0.081632653	0.081632653	0.12244898	0	0	0.020408163	0.020408163	0	0.06122449	0	0.020408163	0	0.06122449	0.12244898	0	0	0.020408163	0.020408163	0.12244898	0.020408163	0.020408163	0.040816327	0.081632653
7	0.204081633	0.020408163	0.020408163	0.06122449	0.163265306	0.06122449	0	0	0	0.020408163	0	0	0	0	0.020408163	0.102040816	0	0	0.020408163	0.020408163	0.102040816	0.06122449	0	0.06122449	0.06122449
7	0.163265306	0.020408163	0.06122449	0.102040816	0.040816327	0	0	0.020408163	0.020408163	0.040816327	0.081632653	0.020408163	0	0.020408163	0.020408163	0.06122449	0.020408163	0	0.020408163	0.081632653	0.06122449	0.040816327	0.06122449	0.020408163	0.020408163
7	0.142857143	0.040816327	0.102040816	0.020408163	0.102040816	0.040816327	0	0	0.020408163	0.020408163	0.040816327	0.040816327	0.040816327	0.040816327	0	0.06122449	0	0	0.020408163	0.040816327	0.12244898	0	0.020408163	0.020408163	0.06122449
7	0.204081633	0	0.020408163	0.020408163	0.204081633	0	0	0	0	0	0.040816327	0	0	0.020408163	0.020408163	0.020408163	0	0.020408163	0	0.040816327	0.163265306	0.020408163	0.040816327	0.040816327	0.12244898
7	0.244897959	0	0.06122449	0.081632653	0.12244898	0.040816327	0.020408163	0	0	0.020408163	0.040816327	0	0	0.020408163	0.020408163	0.06122449	0.020408163	0	0	0.020408163	0.12244898	0.040816327	0.020408163	0	0.040816327
7	0.081632653	0.020408163	0.12244898	0.040816327	0.081632653	0.020408163	0	0	0	0.020408163	0.06122449	0	0.020408163	0.040816327	0.06122449	0.040816327	0.020408163	0.020408163	0	0.040816327	0.142857143	0	0.020408163	0.040816327	0.102040816
7	0.081632653	0	0.06122449	0.040816327	0.06122449	0.020408163	0.020408163	0.020408163	0.020408163	0.020408163	0.06122449	0	0	0.06122449	0.040816327	0.040816327	0.040816327	0.040816327	0.020408163	0.06122449	0.040816327	0.040816327	0.040816327	0.06122449	0.102040816
7	0.183673469	0	0.06122449	0.06122449	0.183673469	0	0	0	0	0.020408163	0.06122449	0.020408163	0.020408163	0	0.040816327	0.040816327	0	0.040816327	0	0	0.183673469	0.020408163	0.020408163	0.020408163	0.020408163
7	0.163265306	0.081632653	0.020408163	0.040816327	0.142857143	0.040816327	0.020408163	0	0	0.081632653	0.06122449	0.020408163	0	0	0	0.020408163	0	0	0	0.020408163	0.142857143	0.020408163	0.06122449	0	0.06122449
7	0.408163265	0.020408163	0.040816327	0.06122449	0.142857143	0.020408163	0	0	0	0	0.040816327	0	0	0	0	0.040816327	0	0	0	0.020408163	0.142857143	0	0	0	0.06122449
7	0.265306122	0.040816327	0.081632653	0.040816327	0.06122449	0.06122449	0	0	0	0.020408163	0.081632653	0.020408163	0.06122449	0	0.020408163	0	0	0.020408163	0.020408163	0.040816327	0.06122449	0.020408163	0.020408163	0.020408163	0.040816327
7	0.306122449	0	0.081632653	0	0.12244898	0.040816327	0	0	0	0	0.040816327	0.020408163	0.081632653	0	0.040816327	0.020408163	0	0	0	0	0.081632653	0.020408163	0.020408163	0.020408163	0.102040816
7	0.265306122	0	0.020408163	0.020408163	0.224489796	0.020408163	0	0	0	0	0	0.020408163	0	0	0.020408163	0.040816327	0	0	0.020408163	0	0.204081633	0	0.020408163	0.020408163	0.102040816
7	0.183673469	0.040816327	0.040816327	0.040816327	0.142857143	0.040816327	0	0	0.020408163	0.020408163	0.040816327	0.020408163	0.040816327	0	0.020408163	0.040816327	0	0	0	0.020408163	0.12244898	0.020408163	0.040816327	0	0.102040816
7	0.224489796	0.020408163	0.040816327	0.040816327	0.163265306	0.020408163	0	0	0	0.020408163	0.040816327	0	0.020408163	0	0.040816327	0.020408163	0	0	0	0.040816327	0.163265306	0.020408163	0.06122449	0.020408163	0.040816327
7	0.142857143	0.081632653	0.040816327	0.020408163	0.142857143	0.06122449	0.020408163	0.020408163	0.020408163	0	0.020408163	0	0	0	0.102040816	0.020408163	0	0	0	0	0.163265306	0.020408163	0.06122449	0	0.06122449
7	0.265306122	0	0.06122449	0	0.163265306	0	0	0	0	0	0.06122449	0	0.020408163	0	0.040816327	0.040816327	0	0.020408163	0	0.020408163	0.102040816	0	0.020408163	0.081632653	0.102040816
8	0.326530612	0.020408163	0.020408163	0.040816327	0.12244898	0.040816327	0	0	0	0.040816327	0.020408163	0	0	0	0.020408163	0.020408163	0	0	0	0.020408163	0.102040816	0.06122449	0.020408163	0.020408163	0.102040816
8	0.265306122	0.020408163	0.020408163	0	0.204081633	0.040816327	0	0.020408163	0	0.020408163	0.020408163	0	0	0	0	0.020408163	0.020408163	0	0	0	0.142857143	0.040816327	0	0.040816327	0.12244898
8	0.326530612	0.020408163	0.020408163	0	0.142857143	0.040816327	0	0.020408163	0	0	0.020408163	0.020408163	0.020408163	0.020408163	0.020408163	0.020408163	0	0.020408163	0	0	0.102040816	0.020408163	0.020408163	0.020408163	0.12244898
8	0.183673469	0.020408163	0.040816327	0	0.163265306	0.06122449	0	0.020408163	0	0.040816327	0.040816327	0	0.020408163	0	0.020408163	0	0	0	0	0	0.102040816	0.102040816	0	0	0.183673469
8	0.265306122	0.06122449	0.020408163	0	0.183673469	0.06122449	0	0.020408163	0.020408163	0	0.020408163	0.020408163	0	0	0.020408163	0	0	0	0	0.020408163	0.163265306	0.020408163	0.020408163	0	0.081632653
8	0.265306122	0.06122449	0.020408163	0.040816327	0.102040816	0.020408163	0	0.020408163	0	0.081632653	0.020408163	0	0	0	0.020408163	0	0.020408163	0	0	0.020408163	0.163265306	0.040816327	0	0	0.102040816
8	0.244897959	0.040816327	0	0.040816327	0.142857143	0.040816327	0	0.020408163	0	0.06122449	0	0	0	0	0.040816327	0	0.020408163	0	0	0.020408163	0.163265306	0.06122449	0.020408163	0	0.081632653
8	0.244897959	0.040816327	0	0.020408163	0.12244898	0.06122449	0	0.040816327	0	0.06122449	0.020408163	0	0	0	0.020408163	0	0.020408163	0	0	0.040816327	0.081632653	0.12244898	0	0.040816327	0.06122449
8	0.224489796	0	0.020408163	0.020408163	0.142857143	0.020408163	0	0.020408163	0	0.06122449	0.020408163	0	0.040816327	0	0.020408163	0.020408163	0.020408163	0	0	0.020408163	0.102040816	0.081632653	0.020408163	0.040816327	0.102040816
8	0.204081633	0.12244898	0.040816327	0.020408163	0.06122449	0.040816327	0	0	0	0.102040816	0.040816327	0	0.020408163	0	0.020408163	0.040816327	0	0	0	0	0.102040816	0.020408163	0.040816327	0.020408163	0.102040816
8	0.142857143	0.020408163	0	0.06122449	0.102040816	0	0	0	0	0.06122449	0.040816327	0	0	0	0.06122449	0.040816327	0	0	0	0.020408163	0.102040816	0.040816327	0.102040816	0	0.204081633
8	0.142857143	0.06122449	0.040816327	0.081632653	0.081632653	0.06122449	0.020408163	0.06122449	0	0	0.040816327	0.040816327	0.081632653	0	0.040816327	0.020408163	0	0.020408163	0	0.040816327	0.12244898	0.020408163	0.020408163	0	0
8	0.244897959	0.040816327	0.020408163	0.020408163	0.102040816	0.040816327	0	0.020408163	0	0.081632653	0	0.020408163	0.020408163	0	0.020408163	0	0.020408163	0	0	0.020408163	0.12244898	0.06122449	0	0.020408163	0.12244898
8	0.06122449	0.06122449	0.020408163	0.06122449	0.081632653	0	0	0.020408163	0	0.081632653	0.040816327	0	0.020408163	0	0.040816327	0.040816327	0	0	0	0.06122449	0.12244898	0.040816327	0.06122449	0.040816327	0.142857143
8	0.142857143	0.040816327	0.040816327	0.020408163	0.12244898	0	0	0.020408163	0	0.081632653	0.040816327	0	0.020408163	0	0.040816327	0	0.040816327	0	0	0.020408163	0.163265306	0.020408163	0.040816327	0.040816327	0.102040816
8	0.142857143	0.081632653	0.040816327	0.06122449	0.12244898	0.040816327	0	0	0	0.06122449	0.020408163	0	0	0	0.040816327	0.020408163	0	0	0	0.040816327	0.204081633	0.020408163	0.040816327	0	0.06122449
8	0.163265306	0.040816327	0.040816327	0.020408163	0.12244898	0.040816327	0	0.020408163	0	0.040816327	0.040816327	0	0.040816327	0	0.040816327	0	0.020408163	0	0	0.020408163	0.12244898	0.040816327	0.020408163	0.020408163	0.142857143
8	0.183673469	0.06122449	0.020408163	0.020408163	0.102040816	0.020408163	0	0.020408163	0	0.06122449	0.040816327	0	0.040816327	0	0.040816327	0.020408163	0	0	0	0.040816327	0.102040816	0.040816327	0.040816327	0.040816327	0.102040816
8	0.142857143	0.020408163	0.06122449	0.020408163	0.142857143	0.06122449	0	0	0	0.020408163	0.020408163	0.020408163	0	0	0.06122449	0.020408163	0	0.020408163	0.020408163	0.020408163	0.12244898	0.040816327	0.020408163	0.06122449	0.102040816
8	0.204081633	0	0.102040816	0.020408163	0.12244898	0	0	0.020408163	0	0	0.040816327	0.020408163	0.06122449	0	0.081632653	0.040816327	0	0	0.020408163	0	0.142857143	0	0.020408163	0.020408163	0.081632653
8	0.244897959	0.020408163	0.040816327	0.040816327	0.12244898	0.040816327	0	0.020408163	0	0.020408163	0	0.040816327	0.020408163	0.020408163	0.020408163	0.040816327	0	0	0.020408163	0.020408163	0.12244898	0.020408163	0.020408163	0	0.102040816
8	0.102040816	0.020408163	0.12244898	0.040816327	0.06122449	0	0	0.040816327	0.020408163	0	0.040816327	0.020408163	0.020408163	0.081632653	0.06122449	0.12244898	0.020408163	0.040816327	0.040816327	0	0.06122449	0	0	0.06122449	0.020408163
8	0.244897959	0.020408163	0.06122449	0.040816327	0.12244898	0	0	0	0	0.020408163	0.102040816	0	0.06122449	0	0.020408163	0.040816327	0	0.020408163	0.020408163	0.020408163	0.081632653	0	0.040816327	0.06122449	0.020408163
8	0.102040816	0.040816327	0.040816327	0	0.102040816	0	0.020408163	0.081632653	0	0.020408163	0.06122449	0	0.06122449	0.020408163	0.06122449	0	0	0.020408163	0	0.040816327	0.102040816	0.06122449	0	0.06122449	0.102040816
8	0.183673469	0.040816327	0	0.102040816	0.081632653	0.020408163	0.020408163	0.040816327	0.020408163	0.020408163	0.040816327	0.020408163	0	0	0.020408163	0.102040816	0.020408163	0.020408163	0.020408163	0.020408163	0.040816327	0.020408163	0.020408163	0.040816327	0.081632653
8	0.081632653	0.081632653	0.020408163	0.06122449	0.06122449	0.020408163	0.020408163	0.06122449	0.020408163	0.040816327	0.06122449	0.020408163	0.020408163	0.020408163	0.040816327	0.020408163	0	0.020408163	0.040816327	0.06122449	0.12244898	0.040816327	0.040816327	0	0.020408163
8	0.102040816	0.020408163	0.020408163	0.081632653	0.142857143	0.020408163	0.020408163	0.040816327	0.020408163	0.020408163	0.040816327	0.040816327	0	0	0.020408163	0.102040816	0.020408163	0.020408163	0.020408163	0.020408163	0.081632653	0.020408163	0.020408163	0.06122449	0.040816327
8	0.224489796	0.020408163	0.06122449	0.040816327	0.102040816	0	0	0.020408163	0	0.081632653	0.040816327	0	0	0	0.040816327	0.020408163	0.040816327	0	0	0.020408163	0.142857143	0.040816327	0	0.040816327	0.06122449
8	0.183673469	0.06122449	0.081632653	0.06122449	0.102040816	0.06122449	0	0	0	0	0.081632653	0	0.020408163	0.020408163	0	0.06122449	0	0	0.040816327	0.06122449	0.081632653	0.020408163	0.020408163	0.040816327	0
8	0.102040816	0.06122449	0.081632653	0.020408163	0.142857143	0.020408163	0	0.040816327	0	0.06122449	0.12244898	0	0	0	0.040816327	0.020408163	0.020408163	0	0	0	0.12244898	0.040816327	0.040816327	0.020408163	0.040816327
8	0.163265306	0	0.081632653	0.102040816	0.081632653	0.020408163	0	0	0	0	0.081632653	0.020408163	0.020408163	0.020408163	0.040816327	0.081632653	0	0.06122449	0.020408163	0	0.06122449	0	0.040816327	0.020408163	0.081632653
8	0.306122449	0.040816327	0.102040816	0.040816327	0.040816327	0.040816327	0	0	0	0	0.06122449	0	0.06122449	0.020408163	0.06122449	0.040816327	0	0.020408163	0.020408163	0	0.081632653	0	0.020408163	0	0.040816327
8	0.204081633	0.081632653	0.081632653	0	0	0.06122449	0.020408163	0.040816327	0	0.020408163	0.020408163	0	0.081632653	0.020408163	0.102040816	0.020408163	0	0	0.020408163	0.020408163	0.040816327	0.06122449	0.020408163	0.020408163	0.06122449
8	0.142857143	0.020408163	0.081632653	0.081632653	0.081632653	0	0	0	0.040816327	0	0.081632653	0	0.040816327	0.020408163	0.020408163	0.06122449	0.020408163	0.020408163	0.040816327	0.06122449	0.102040816	0	0.020408163	0.020408163	0.040816327
8	0.346938776	0.040816327	0.020408163	0.020408163	0.040816327	0.020408163	0	0.040816327	0	0.040816327	0	0.06122449	0.12244898	0.040816327	0.020408163	0.040816327	0	0	0	0.020408163	0.06122449	0	0.06122449	0	0
8	0.224489796	0.020408163	0.040816327	0.040816327	0.102040816	0	0	0	0.020408163	0.040816327	0.081632653	0.020408163	0.040816327	0.020408163	0	0.06122449	0.020408163	0.040816327	0	0	0.06122449	0	0.040816327	0.040816327	0.081632653
8	0.326530612	0.102040816	0.040816327	0.020408163	0.081632653	0.081632653	0.06122449	0	0	0.040816327	0.040816327	0	0	0	0	0.040816327	0	0	0	0	0.06122449	0.020408163	0	0.020408163	0.06122449
8	0.163265306	0.081632653	0.040816327	0.040816327	0.102040816	0.06122449	0.020408163	0	0	0.040816327	0.06122449	0	0.081632653	0	0	0.020408163	0.020408163	0	0	0.020408163	0.12244898	0	0.020408163	0.020408163	0.081632653
8	0.285714286	0.040816327	0.040816327	0	0.183673469	0.020408163	0	0	0	0.020408163	0.020408163	0	0	0.020408163	0	0.020408163	0	0	0	0.040816327	0.183673469	0	0	0.040816327	0.081632653
8	0.306122449	0.020408163	0.081632653	0.040816327	0.102040816	0.020408163	0.020408163	0	0	0.040816327	0.040816327	0.020408163	0.020408163	0.040816327	0	0.040816327	0.020408163	0	0.020408163	0.020408163	0.12244898	0	0.020408163	0	0
8	0.020408163	0.020408163	0.040816327	0.06122449	0.102040816	0	0	0	0	0.040816327	0.040816327	0	0.081632653	0.040816327	0.040816327	0.081632653	0	0.020408163	0.040816327	0.040816327	0.102040816	0.020408163	0.06122449	0.040816327	0.102040816
8	0.204081633	0.06122449	0.06122449	0	0.102040816	0.020408163	0	0.040816327	0.020408163	0.040816327	0.081632653	0	0.020408163	0.020408163	0.020408163	0.020408163	0	0	0	0.020408163	0.081632653	0.06122449	0.020408163	0	0.102040816
8	0.142857143	0.06122449	0.06122449	0.040816327	0.081632653	0.020408163	0	0	0.040816327	0.020408163	0.102040816	0.020408163	0	0.020408163	0.020408163	0.06122449	0	0.040816327	0.040816327	0.020408163	0.040816327	0	0.06122449	0.020408163	0.081632653
8	0.265306122	0	0.081632653	0.081632653	0.081632653	0.020408163	0	0	0.020408163	0	0.102040816	0.040816327	0	0.020408163	0	0.081632653	0	0	0	0.06122449	0.040816327	0	0.081632653	0.020408163	0
8	0.183673469	0.020408163	0.06122449	0.06122449	0.102040816	0.020408163	0	0	0	0.020408163	0.06122449	0.020408163	0	0	0.020408163	0.040816327	0	0.020408163	0.020408163	0.040816327	0.12244898	0	0.020408163	0.040816327	0.12244898
8	0.102040816	0.081632653	0.040816327	0.040816327	0.040816327	0.081632653	0.020408163	0.020408163	0.020408163	0.081632653	0	0.040816327	0	0.040816327	0.020408163	0.040816327	0	0	0	0.081632653	0.081632653	0.081632653	0.040816327	0.020408163	0.020408163
8	0.244897959	0.06122449	0.081632653	0.020408163	0.040816327	0.020408163	0	0.06122449	0	0.020408163	0.081632653	0	0.040816327	0.020408163	0.081632653	0.020408163	0.020408163	0.020408163	0	0	0.06122449	0.020408163	0.040816327	0.020408163	0.020408163
8	0.224489796	0.020408163	0.040816327	0	0.163265306	0.06122449	0	0.020408163	0	0.020408163	0.040816327	0	0.020408163	0	0.020408163	0	0	0	0	0	0.102040816	0.081632653	0	0	0.183673469
8	0.204081633	0.020408163	0	0.020408163	0.224489796	0.06122449	0	0.020408163	0	0.040816327	0.020408163	0.020408163	0	0	0	0	0.020408163	0	0	0	0.183673469	0.06122449	0.020408163	0	0.081632653
8	0.204081633	0.020408163	0	0	0.224489796	0.040816327	0	0	0	0.020408163	0.020408163	0	0	0	0.020408163	0.020408163	0	0.020408163	0	0	0.142857143	0.040816327	0.020408163	0.040816327	0.163265306
8	0.265306122	0.06122449	0.040816327	0	0.142857143	0.06122449	0	0	0	0.040816327	0.040816327	0	0	0	0.020408163	0.020408163	0	0	0	0	0.102040816	0.040816327	0.020408163	0.020408163	0.12244898
8	0.12244898	0.081632653	0.020408163	0.020408163	0.12244898	0.12244898	0	0	0	0.06122449	0	0	0	0	0.040816327	0	0	0	0	0.020408163	0.102040816	0.12244898	0.020408163	0	0.142857143
